FK_NAME|FK_SCHEMA|FK_TABLE|FK_COLUMN|PK_SCHEMA|PK_TABLE|PK_COLUMN
FK_t033_t202_2|dbo|t033_mm_cnta_bancaria_trans|f033_id_sucursal_prov_contra2|dbo|t202_mm_proveedores|f202_id_sucursal
FK_t033_t243_1|dbo|t033_mm_cnta_bancaria_trans|f033_rowid_rubro_contra|dbo|t243_co_rubros_ppto|f243_rowid
FK_t033_t253_1|dbo|t033_mm_cnta_bancaria_trans|f033_rowid_auxiliar_contra|dbo|t253_co_auxiliares|f253_rowid
FK_t033_t253_2|dbo|t033_mm_cnta_bancaria_trans|f033_rowid_auxiliar_impuesto|dbo|t253_co_auxiliares|f253_rowid
FK_t033_t253_3|dbo|t033_mm_cnta_bancaria_trans|f033_rowid_auxiliar|dbo|t253_co_auxiliares|f253_rowid
FK_t033_t253_4|dbo|t033_mm_cnta_bancaria_trans|f033_rowid_auxiliar_contra2|dbo|t253_co_auxiliares|f253_rowid
FK_t033_t274_1|dbo|t033_mm_cnta_bancaria_trans|f033_rowid_fe|dbo|t274_co_fe_conceptos|f274_rowid
FK_t033_t281_1|dbo|t033_mm_cnta_bancaria_trans|f033_id_cia|dbo|t281_co_unidades_negocio|f281_id_cia
FK_t033_t281_1|dbo|t033_mm_cnta_bancaria_trans|f033_id_un|dbo|t281_co_unidades_negocio|f281_id
FK_t033_t281_2|dbo|t033_mm_cnta_bancaria_trans|f033_id_cia|dbo|t281_co_unidades_negocio|f281_id_cia
FK_t033_t281_2|dbo|t033_mm_cnta_bancaria_trans|f033_id_un_contra|dbo|t281_co_unidades_negocio|f281_id
FK_t033_t281_3|dbo|t033_mm_cnta_bancaria_trans|f033_id_cia|dbo|t281_co_unidades_negocio|f281_id_cia
FK_t033_t281_3|dbo|t033_mm_cnta_bancaria_trans|f033_id_un_impuesto|dbo|t281_co_unidades_negocio|f281_id
FK_t033_t281_4|dbo|t033_mm_cnta_bancaria_trans|f033_id_cia|dbo|t281_co_unidades_negocio|f281_id_cia
FK_t033_t281_4|dbo|t033_mm_cnta_bancaria_trans|f033_id_un_contra2|dbo|t281_co_unidades_negocio|f281_id
FK_t033_t284_1|dbo|t033_mm_cnta_bancaria_trans|f033_rowid_ccosto|dbo|t284_co_ccosto|f284_rowid
FK_t033_t284_2|dbo|t033_mm_cnta_bancaria_trans|f033_rowid_ccosto_contra|dbo|t284_co_ccosto|f284_rowid
FK_t033_t284_3|dbo|t033_mm_cnta_bancaria_trans|f033_rowid_ccosto_impuesto|dbo|t284_co_ccosto|f284_rowid
FK_t033_t284_4|dbo|t033_mm_cnta_bancaria_trans|f033_rowid_ccosto_contra2|dbo|t284_co_ccosto|f284_rowid
FK_t033_t285_1|dbo|t033_mm_cnta_bancaria_trans|f033_id_cia|dbo|t285_co_centro_op|f285_id_cia
FK_t033_t285_1|dbo|t033_mm_cnta_bancaria_trans|f033_id_co|dbo|t285_co_centro_op|f285_id
FK_t033_t285_2|dbo|t033_mm_cnta_bancaria_trans|f033_id_cia|dbo|t285_co_centro_op|f285_id_cia
FK_t033_t285_2|dbo|t033_mm_cnta_bancaria_trans|f033_id_co_contra|dbo|t285_co_centro_op|f285_id
FK_t033_t285_3|dbo|t033_mm_cnta_bancaria_trans|f033_id_cia|dbo|t285_co_centro_op|f285_id_cia
FK_t033_t285_3|dbo|t033_mm_cnta_bancaria_trans|f033_id_co_impuesto|dbo|t285_co_centro_op|f285_id
FK_t033_t285_4|dbo|t033_mm_cnta_bancaria_trans|f033_id_cia|dbo|t285_co_centro_op|f285_id_cia
FK_t033_t285_4|dbo|t033_mm_cnta_bancaria_trans|f033_id_co_contra2|dbo|t285_co_centro_op|f285_id
FK_t0331_t016_1|dbo|t0331_mm_cnta_ban_trans_co|f0331_id_banco|dbo|t016_mm_bancos|f016_id
FK_t0331_t026_1|dbo|t0331_mm_cnta_ban_trans_co|f0331_id_cia|dbo|t026_mm_cuentas_bancarias|f026_id_cia
FK_t0331_t026_1|dbo|t0331_mm_cnta_ban_trans_co|f0331_id_cuenta_bancaria|dbo|t026_mm_cuentas_bancarias|f026_id
FK_t0331_t032_1|dbo|t0331_mm_cnta_ban_trans_co|f0331_id_banco|dbo|t032_mm_trans_bancarias|f032_id_banco
FK_t0331_t032_1|dbo|t0331_mm_cnta_ban_trans_co|f0331_id_transaccion|dbo|t032_mm_trans_bancarias|f032_id
FK_t0331_t033_1|dbo|t0331_mm_cnta_ban_trans_co|f0331_id_cia|dbo|t033_mm_cnta_bancaria_trans|f033_id_cia
FK_t0331_t033_1|dbo|t0331_mm_cnta_ban_trans_co|f0331_id_cuenta_bancaria|dbo|t033_mm_cnta_bancaria_trans|f033_id_cuenta_bancaria
FK_t0331_t033_1|dbo|t0331_mm_cnta_ban_trans_co|f0331_id_banco|dbo|t033_mm_cnta_bancaria_trans|f033_id_banco
FK_t0331_t033_1|dbo|t0331_mm_cnta_ban_trans_co|f0331_id_transaccion|dbo|t033_mm_cnta_bancaria_trans|f033_id_transaccion
FK_t0331_t200_1|dbo|t0331_mm_cnta_ban_trans_co|f0331_rowid_tercero_contra|dbo|t200_mm_terceros|f200_rowid
FK_t0331_t200_2|dbo|t0331_mm_cnta_ban_trans_co|f0331_rowid_tercero_impuesto|dbo|t200_mm_terceros|f200_rowid
FK_t0331_t202_1|dbo|t0331_mm_cnta_ban_trans_co|f0331_rowid_tercero_contra|dbo|t202_mm_proveedores|f202_rowid_tercero
FK_t0331_t202_1|dbo|t0331_mm_cnta_ban_trans_co|f0331_id_sucursal_prov_contra|dbo|t202_mm_proveedores|f202_id_sucursal
FK_t0331_t243_1|dbo|t0331_mm_cnta_ban_trans_co|f0331_rowid_rubro_compra|dbo|t243_co_rubros_ppto|f243_rowid
FK_t0331_t253_1|dbo|t0331_mm_cnta_ban_trans_co|f0331_rowid_auxiliar_contra|dbo|t253_co_auxiliares|f253_rowid
FK_t0331_t253_2|dbo|t0331_mm_cnta_ban_trans_co|f0331_rowid_auxiliar_impuesto|dbo|t253_co_auxiliares|f253_rowid
FK_t0331_t281_1|dbo|t0331_mm_cnta_ban_trans_co|f0331_id_cia|dbo|t281_co_unidades_negocio|f281_id_cia
FK_t0331_t281_1|dbo|t0331_mm_cnta_ban_trans_co|f0331_id_un_contra|dbo|t281_co_unidades_negocio|f281_id
FK_t0331_t281_2|dbo|t0331_mm_cnta_ban_trans_co|f0331_id_cia|dbo|t281_co_unidades_negocio|f281_id_cia
FK_t0331_t281_2|dbo|t0331_mm_cnta_ban_trans_co|f0331_id_un_impuesto|dbo|t281_co_unidades_negocio|f281_id
FK_t0331_t284_1|dbo|t0331_mm_cnta_ban_trans_co|f0331_rowid_ccosto_contra|dbo|t284_co_ccosto|f284_rowid
FK_t0331_t284_2|dbo|t0331_mm_cnta_ban_trans_co|f0331_rowid_ccosto_impuesto|dbo|t284_co_ccosto|f284_rowid
FK_t0331_t285_1|dbo|t0331_mm_cnta_ban_trans_co|f0331_id_cia|dbo|t285_co_centro_op|f285_id_cia
FK_t0331_t285_1|dbo|t0331_mm_cnta_ban_trans_co|f0331_id_co_equiv|dbo|t285_co_centro_op|f285_id
FK_t0331_t285_2|dbo|t0331_mm_cnta_ban_trans_co|f0331_id_cia|dbo|t285_co_centro_op|f285_id_cia
FK_t0331_t285_2|dbo|t0331_mm_cnta_ban_trans_co|f0331_id_co_contra|dbo|t285_co_centro_op|f285_id
FK_t0331_t285_3|dbo|t0331_mm_cnta_ban_trans_co|f0331_id_cia|dbo|t285_co_centro_op|f285_id_cia
FK_t0331_t285_3|dbo|t0331_mm_cnta_ban_trans_co|f0331_id_co_impuesto|dbo|t285_co_centro_op|f285_id
FK_t034_t003|dbo|t034_mm_grupos_clases_docto|f034_id_modulo|dbo|t003_pp_modulos|f003_id
FK_t036_t044|dbo|t036_mm_clases_impuesto_accion|f036_id_clase_impuesto|dbo|t044_mm_clase_impuesto_valores|f044_id_clase_impuesto
FK_t036_t044|dbo|t036_mm_clases_impuesto_accion|f036_ind_tipo_cia|dbo|t044_mm_clase_impuesto_valores|f044_ind_tipo_indicador
FK_t036_t044|dbo|t036_mm_clases_impuesto_accion|f036_id_valor_cia|dbo|t044_mm_clase_impuesto_valores|f044_id
FK_t036_t044_1|dbo|t036_mm_clases_impuesto_accion|f036_id_clase_impuesto|dbo|t044_mm_clase_impuesto_valores|f044_id_clase_impuesto
FK_t036_t044_1|dbo|t036_mm_clases_impuesto_accion|f036_ind_tipo_tercero|dbo|t044_mm_clase_impuesto_valores|f044_ind_tipo_indicador
FK_t036_t044_1|dbo|t036_mm_clases_impuesto_accion|f036_id_valor_tercero|dbo|t044_mm_clase_impuesto_valores|f044_id
FK_t037_t010_1|dbo|t037_mm_llaves_impuesto|f037_id_cia|dbo|t010_mm_companias|f010_id
FK_t037_t035_1|dbo|t037_mm_llaves_impuesto|f037_id_clase_impuesto|dbo|t035_mm_clases_impuesto|f035_id
FK_t038_t035|dbo|t038_mm_clases_retencion|f038_id_clase_impuesto|dbo|t035_mm_clases_impuesto|f035_id
FK_t0381_t035_1|dbo|t0381_mm_clases_ret_imp_base|f0381_id_clase_impuesto|dbo|t035_mm_clases_impuesto|f035_id
FK_t0381_t038_1|dbo|t0381_mm_clases_ret_imp_base|f0381_id_clase_retencion|dbo|t038_mm_clases_retencion|f038_id
FK_t039_t045|dbo|t039_mm_clases_ret_accion|f039_id_clase_retencion|dbo|t045_mm_clase_ret_valores|f045_id_clase_retencion
FK_t039_t045|dbo|t039_mm_clases_ret_accion|f039_ind_tipo_cia|dbo|t045_mm_clase_ret_valores|f045_ind_tipo_indicador
FK_t039_t045|dbo|t039_mm_clases_ret_accion|f039_id_valor_cia|dbo|t045_mm_clase_ret_valores|f045_id
FK_t039_t045_1|dbo|t039_mm_clases_ret_accion|f039_id_clase_retencion|dbo|t045_mm_clase_ret_valores|f045_id_clase_retencion
FK_t039_t045_1|dbo|t039_mm_clases_ret_accion|f039_ind_tipo_tercero|dbo|t045_mm_clase_ret_valores|f045_ind_tipo_indicador
FK_t039_t045_1|dbo|t039_mm_clases_ret_accion|f039_id_valor_tercero|dbo|t045_mm_clase_ret_valores|f045_id
FK_t040_t010_1|dbo|t040_mm_llaves_retencion|f040_id_cia|dbo|t010_mm_companias|f010_id
FK_t040_t038|dbo|t040_mm_llaves_retencion|f040_id_clase_retencion|dbo|t038_mm_clases_retencion|f038_id
FK_t041_t010_1|dbo|t041_mm_cia_base_imp|f041_id_cia|dbo|t010_mm_companias|f010_id
FK_t041_t011|dbo|t041_mm_cia_base_imp|f041_id_pais|dbo|t011_mm_paises|f011_id
FK_t041_t012|dbo|t041_mm_cia_base_imp|f041_id_pais|dbo|t012_mm_deptos|f012_id_pais
FK_t041_t012|dbo|t041_mm_cia_base_imp|f041_id_depto|dbo|t012_mm_deptos|f012_id
FK_t041_t013|dbo|t041_mm_cia_base_imp|f041_id_pais|dbo|t013_mm_ciudades|f013_id_pais
FK_t041_t013|dbo|t041_mm_cia_base_imp|f041_id_depto|dbo|t013_mm_ciudades|f013_id_depto
FK_t041_t013|dbo|t041_mm_cia_base_imp|f041_id_ciudad|dbo|t013_mm_ciudades|f013_id
FK_t041_t035|dbo|t041_mm_cia_base_imp|f041_id_clase_impuesto|dbo|t035_mm_clases_impuesto|f035_id
FK_t041_t044|dbo|t041_mm_cia_base_imp|f041_id_clase_impuesto|dbo|t044_mm_clase_impuesto_valores|f044_id_clase_impuesto
FK_t041_t044|dbo|t041_mm_cia_base_imp|f041_ind_tipo_indicador|dbo|t044_mm_clase_impuesto_valores|f044_ind_tipo_indicador
FK_t041_t044|dbo|t041_mm_cia_base_imp|f041_id_valor_cia|dbo|t044_mm_clase_impuesto_valores|f044_id
FK_t042_t010_1|dbo|t042_mm_cia_base_ret|f042_id_cia|dbo|t010_mm_companias|f010_id
FK_t042_t011|dbo|t042_mm_cia_base_ret|f042_id_pais|dbo|t011_mm_paises|f011_id
FK_t042_t012|dbo|t042_mm_cia_base_ret|f042_id_pais|dbo|t012_mm_deptos|f012_id_pais
FK_t042_t012|dbo|t042_mm_cia_base_ret|f042_id_depto|dbo|t012_mm_deptos|f012_id
FK_t042_t013|dbo|t042_mm_cia_base_ret|f042_id_pais|dbo|t013_mm_ciudades|f013_id_pais
FK_t042_t013|dbo|t042_mm_cia_base_ret|f042_id_depto|dbo|t013_mm_ciudades|f013_id_depto
FK_t042_t013|dbo|t042_mm_cia_base_ret|f042_id_ciudad|dbo|t013_mm_ciudades|f013_id
FK_t042_t038|dbo|t042_mm_cia_base_ret|f042_id_clase_retencion|dbo|t038_mm_clases_retencion|f038_id
FK_t042_t045|dbo|t042_mm_cia_base_ret|f042_id_clase_retencion|dbo|t045_mm_clase_ret_valores|f045_id_clase_retencion
FK_t042_t045|dbo|t042_mm_cia_base_ret|f042_ind_tipo_indicador|dbo|t045_mm_clase_ret_valores|f045_ind_tipo_indicador
FK_t042_t045|dbo|t042_mm_cia_base_ret|f042_id_valor_cia|dbo|t045_mm_clase_ret_valores|f045_id
FK_t044_t035|dbo|t044_mm_clase_impuesto_valores|f044_id_clase_impuesto|dbo|t035_mm_clases_impuesto|f035_id
FK_t046_t010_1|dbo|t046_mm_cliente_base_impuesto|f046_id_cia|dbo|t010_mm_companias|f010_id
FK_t046_t035|dbo|t046_mm_cliente_base_impuesto|f046_id_clase_impuesto|dbo|t035_mm_clases_impuesto|f035_id
FK_t046_t037_1|dbo|t046_mm_cliente_base_impuesto|f046_id_cia|dbo|t037_mm_llaves_impuesto|f037_id_cia
FK_t046_t037_1|dbo|t046_mm_cliente_base_impuesto|f046_id_llave_imp|dbo|t037_mm_llaves_impuesto|f037_id
FK_t046_t201_1|dbo|t046_mm_cliente_base_impuesto|f046_rowid_tercero|dbo|t201_mm_clientes|f201_rowid_tercero
FK_t046_t201_1|dbo|t046_mm_cliente_base_impuesto|f046_id_sucursal|dbo|t201_mm_clientes|f201_id_sucursal
FK_t047_t010_1|dbo|t047_mm_cliente_base_retencion|f047_id_cia|dbo|t010_mm_companias|f010_id
FK_t047_t038|dbo|t047_mm_cliente_base_retencion|f047_id_clase_retencion|dbo|t038_mm_clases_retencion|f038_id
FK_t047_t040|dbo|t047_mm_cliente_base_retencion|f047_id_cia|dbo|t040_mm_llaves_retencion|f040_id_cia
FK_t047_t040|dbo|t047_mm_cliente_base_retencion|f047_id_llave_ret|dbo|t040_mm_llaves_retencion|f040_id
FK_t047_t201_1|dbo|t047_mm_cliente_base_retencion|f047_rowid_tercero|dbo|t201_mm_clientes|f201_rowid_tercero
FK_t047_t201_1|dbo|t047_mm_cliente_base_retencion|f047_id_sucursal|dbo|t201_mm_clientes|f201_id_sucursal
FK_t048_t028_1|dbo|t048_mm_automatizacion_impto|f048_id_clase_docto|dbo|t028_mm_clases_documento|f028_id
FK_t049_t010_1|dbo|t049_mm_prv_base_imp|f049_id_cia|dbo|t010_mm_companias|f010_id
FK_t049_t035|dbo|t049_mm_prv_base_imp|f049_id_clase_impuesto|dbo|t035_mm_clases_impuesto|f035_id
FK_t049_t037_1|dbo|t049_mm_prv_base_imp|f049_id_cia|dbo|t037_mm_llaves_impuesto|f037_id_cia
FK_t049_t037_1|dbo|t049_mm_prv_base_imp|f049_id_llave_imp|dbo|t037_mm_llaves_impuesto|f037_id
FK_t049_t202|dbo|t049_mm_prv_base_imp|f049_rowid_tercero|dbo|t202_mm_proveedores|f202_rowid_tercero
FK_t049_t202|dbo|t049_mm_prv_base_imp|f049_id_sucursal|dbo|t202_mm_proveedores|f202_id_sucursal
FK_t050_t010_1|dbo|t050_mm_prv_base_ret|f050_id_cia|dbo|t010_mm_companias|f010_id
FK_t050_t038|dbo|t050_mm_prv_base_ret|f050_id_clase_retencion|dbo|t038_mm_clases_retencion|f038_id
FK_t050_t040|dbo|t050_mm_prv_base_ret|f050_id_cia|dbo|t040_mm_llaves_retencion|f040_id_cia
FK_t050_t040|dbo|t050_mm_prv_base_ret|f050_id_llave_ret|dbo|t040_mm_llaves_retencion|f040_id
FK_t050_t202|dbo|t050_mm_prv_base_ret|f050_rowid_tercero|dbo|t202_mm_proveedores|f202_rowid_tercero
FK_t050_t202|dbo|t050_mm_prv_base_ret|f050_id_sucursal|dbo|t202_mm_proveedores|f202_id_sucursal
FK_t0501_t010_1|dbo|t0501_mm_ret_trab_ind_tarifas|f0501_id_cia|dbo|t010_mm_companias|f010_id
FK_t0501_t038_1|dbo|t0501_mm_ret_trab_ind_tarifas|f0501_id_clase_retencion|dbo|t038_mm_clases_retencion|f038_id
FK_t0501_t040_1|dbo|t0501_mm_ret_trab_ind_tarifas|f0501_id_cia|dbo|t040_mm_llaves_retencion|f040_id_cia
FK_t0501_t040_1|dbo|t0501_mm_ret_trab_ind_tarifas|f0501_id_llave_retencion|dbo|t040_mm_llaves_retencion|f040_id
FK_t0502_t010_1|dbo|t0502_mm_ret_trab_factor_uni|f0502_id_cia|dbo|t010_mm_companias|f010_id
FK_t0502_t024_1|dbo|t0502_mm_ret_trab_factor_uni|f0502_id_cia|dbo|t024_mm_periodos|f024_id_cia
FK_t0502_t024_1|dbo|t0502_mm_ret_trab_factor_uni|f0502_id_periodo|dbo|t024_mm_periodos|f024_id
FK_t0503_t010_1|dbo|t0503_mm_ret_trab_prov_ded|f0503_id_cia|dbo|t010_mm_companias|f010_id
FK_t0503_t024_1|dbo|t0503_mm_ret_trab_prov_ded|f0503_id_cia|dbo|t024_mm_periodos|f024_id_cia
FK_t0503_t024_1|dbo|t0503_mm_ret_trab_prov_ded|f0503_id_periodo|dbo|t024_mm_periodos|f024_id
FK_t0503_t200_1|dbo|t0503_mm_ret_trab_prov_ded|f0503_rowid_tercero|dbo|t200_mm_terceros|f200_rowid
FK_t0503_t202_1|dbo|t0503_mm_ret_trab_prov_ded|f0503_rowid_tercero|dbo|t202_mm_proveedores|f202_rowid_tercero
FK_t0503_t202_1|dbo|t0503_mm_ret_trab_prov_ded|f0503_id_sucursal|dbo|t202_mm_proveedores|f202_id_sucursal
FK_t0507_t010_1|dbo|t0507_rete_fuente_auxiliares|f0507_id_cia|dbo|t010_mm_companias|f010_id
FK_t0507_t253_1|dbo|t0507_rete_fuente_auxiliares|f0507_rowid_auxiliar_art_383|dbo|t253_co_auxiliares|f253_rowid
FK_t0507_t253_2|dbo|t0507_rete_fuente_auxiliares|f0507_rowid_auxiliar_art_384|dbo|t253_co_auxiliares|f253_rowid
FK_t051_t010_1|dbo|t051_mm_pref_usuario_cia|f051_id_cia|dbo|t010_mm_companias|f010_id
FK_t051_t1051_1|dbo|t051_mm_pref_usuario_cia|f051_id_cia|dbo|t1051_mc_grupo_crit_item|f1051_id_cia
FK_t051_t1051_1|dbo|t051_mm_pref_usuario_cia|f051_id_grupo_crit_item|dbo|t1051_mc_grupo_crit_item|f1051_id
FK_t051_t145_1|dbo|t051_mm_pref_usuario_cia|f051_id_concepto_venta|dbo|t145_mc_conceptos|f145_id
FK_t051_t145_2|dbo|t051_mm_pref_usuario_cia|f051_id_concepto_req_tx|dbo|t145_mc_conceptos|f145_id
FK_t051_t145_3|dbo|t051_mm_pref_usuario_cia|f051_id_concepto_oc|dbo|t145_mc_conceptos|f145_id
FK_t051_t146_1|dbo|t051_mm_pref_usuario_cia|f051_id_cia|dbo|t146_mc_motivos|f146_id_cia
FK_t051_t146_1|dbo|t051_mm_pref_usuario_cia|f051_id_concepto_venta|dbo|t146_mc_motivos|f146_id_concepto
FK_t051_t146_1|dbo|t051_mm_pref_usuario_cia|f051_id_motivo_venta|dbo|t146_mc_motivos|f146_id
FK_t051_t146_2|dbo|t051_mm_pref_usuario_cia|f051_id_cia|dbo|t146_mc_motivos|f146_id_cia
FK_t051_t146_2|dbo|t051_mm_pref_usuario_cia|f051_id_concepto_req_tx|dbo|t146_mc_motivos|f146_id_concepto
FK_t051_t146_2|dbo|t051_mm_pref_usuario_cia|f051_id_motivo_req_tx|dbo|t146_mc_motivos|f146_id
FK_t051_t146_3|dbo|t051_mm_pref_usuario_cia|f051_id_cia|dbo|t146_mc_motivos|f146_id_cia
FK_t051_t146_3|dbo|t051_mm_pref_usuario_cia|f051_id_concepto_oc|dbo|t146_mc_motivos|f146_id_concepto
FK_t051_t146_3|dbo|t051_mm_pref_usuario_cia|f051_id_motivo_oc|dbo|t146_mc_motivos|f146_id
FK_t051_t150_1|dbo|t051_mm_pref_usuario_cia|f051_rowid_bodega_venta|dbo|t150_mc_bodegas|f150_rowid
FK_t051_t150_2|dbo|t051_mm_pref_usuario_cia|f051_rowid_bodega_ensamble|dbo|t150_mc_bodegas|f150_rowid
FK_t051_t150_3|dbo|t051_mm_pref_usuario_cia|f051_rowid_bodega_sal|dbo|t150_mc_bodegas|f150_rowid
FK_t051_t150_4|dbo|t051_mm_pref_usuario_cia|f051_rowid_bodega_ent|dbo|t150_mc_bodegas|f150_rowid
FK_t051_t150_5|dbo|t051_mm_pref_usuario_cia|f051_rowid_bodega_oc|dbo|t150_mc_bodegas|f150_rowid
FK_t051_t157_1|dbo|t051_mm_pref_usuario_cia|f051_id_cia|dbo|t157_mc_instalaciones|f157_id_cia
FK_t051_t157_1|dbo|t051_mm_pref_usuario_cia|f051_mf_id_instalacion|dbo|t157_mc_instalaciones|f157_id
FK_t051_t200_1|dbo|t051_mm_pref_usuario_cia|f051_rowid_tercero|dbo|t200_mm_terceros|f200_rowid
FK_t051_t208_1|dbo|t051_mm_pref_usuario_cia|f051_id_cia|dbo|t208_mm_condiciones_pago|f208_id_cia
FK_t051_t208_1|dbo|t051_mm_pref_usuario_cia|f051_id_con_pago_legal_ant|dbo|t208_mm_condiciones_pago|f208_id
FK_t051_t210_1|dbo|t051_mm_pref_usuario_cia|f051_id_cia|dbo|t210_mm_vendedores|f210_id_cia
FK_t051_t210_1|dbo|t051_mm_pref_usuario_cia|f051_id_cobrador_rc|dbo|t210_mm_vendedores|f210_id
FK_t051_t211_1|dbo|t051_mm_pref_usuario_cia|f051_id_cia|dbo|t211_mm_funcionarios|f211_id_cia
FK_t051_t211_1|dbo|t051_mm_pref_usuario_cia|f051_mf_id_planificador|dbo|t211_mm_funcionarios|f211_id
FK_t051_t284_1|dbo|t051_mm_pref_usuario_cia|f051_rowid_ccosto_ensamble|dbo|t284_co_ccosto|f284_rowid
FK_t051_t285_1|dbo|t051_mm_pref_usuario_cia|f051_id_cia|dbo|t285_co_centro_op|f285_id_cia
FK_t051_t285_1|dbo|t051_mm_pref_usuario_cia|f051_id_co|dbo|t285_co_centro_op|f285_id
FK_t051_t291_1|dbo|t051_mm_pref_usuario_cia|f051_id_cia|dbo|t291_co_cajas|f291_id_cia
FK_t051_t291_1|dbo|t051_mm_pref_usuario_cia|f051_id_co|dbo|t291_co_cajas|f291_id_co
FK_t051_t291_1|dbo|t051_mm_pref_usuario_cia|f051_id_caja|dbo|t291_co_cajas|f291_id
FK_t051_t293_1|dbo|t051_mm_pref_usuario_cia|f051_id_cia|dbo|t293_co_plan_presupuestal|f293_id_cia
FK_t051_t293_1|dbo|t051_mm_pref_usuario_cia|f051_id_plan_ppto|dbo|t293_co_plan_presupuestal|f293_id
FK_t051_t552_1|dbo|t051_mm_pref_usuario_cia|f051_rowid_usuario|dbo|t552_ss_usuarios|f552_rowid
FK_t051_t849_1|dbo|t051_mm_pref_usuario_cia|f051_id_cia|dbo|t849_mf_clase_op|f849_id_cia
FK_t051_t849_1|dbo|t051_mm_pref_usuario_cia|f051_id_clase_op|dbo|t849_mf_clase_op|f849_id
FK_t051_t932_1|dbo|t051_mm_pref_usuario_cia|f051_id_tipo_vh|dbo|t932_vh_tipos_vh|f932_id
FK_t0511_t010_1|dbo|t0511_pref_usu_sistema|f0511_id_cia|dbo|t010_mm_companias|f010_id
FK_t0511_t200_1|dbo|t0511_pref_usu_sistema|f0511_rowid_tcro|dbo|t200_mm_terceros|f200_rowid
FK_t0511_t281_1|dbo|t0511_pref_usu_sistema|f0511_id_cia|dbo|t281_co_unidades_negocio|f281_id_cia
FK_t0511_t281_1|dbo|t0511_pref_usu_sistema|f0511_id_un|dbo|t281_co_unidades_negocio|f281_id
FK_t0511_t285_1|dbo|t0511_pref_usu_sistema|f0511_id_cia|dbo|t285_co_centro_op|f285_id_cia
FK_t0511_t285_1|dbo|t0511_pref_usu_sistema|f0511_id_co_movto|dbo|t285_co_centro_op|f285_id
FK_t0511_t552_1|dbo|t0511_pref_usu_sistema|f0511_rowid_usuario|dbo|t552_ss_usuarios|f552_rowid
FK_t0512_t552_1|dbo|t0512_pref_usu_grp_clase|f0512_rowid_usuario|dbo|t552_ss_usuarios|f552_rowid
FK_t0513_t010_1|dbo|t0513_pref_usu_gen_inv|f0513_id_cia|dbo|t010_mm_companias|f010_id
FK_t0513_t150_1|dbo|t0513_pref_usu_gen_inv|f0513_rowid_bodega|dbo|t150_mc_bodegas|f150_rowid
FK_t0513_t285_1|dbo|t0513_pref_usu_gen_inv|f0513_id_cia|dbo|t285_co_centro_op|f285_id_cia
FK_t0513_t285_1|dbo|t0513_pref_usu_gen_inv|f0513_id_co_docto|dbo|t285_co_centro_op|f285_id
FK_t0513_t552_1|dbo|t0513_pref_usu_gen_inv|f0513_rowid_usuario|dbo|t552_ss_usuarios|f552_rowid
FK_t0514_t010_1|dbo|t0514_pref_usu_gen_vtas|f0514_id_cia|dbo|t010_mm_companias|f010_id
FK_t0514_t021_1|dbo|t0514_pref_usu_gen_vtas|f0514_id_cia|dbo|t021_mm_tipos_documentos|f021_id_cia
FK_t0514_t021_1|dbo|t0514_pref_usu_gen_vtas|f0514_id_tipo_docto_rem|dbo|t021_mm_tipos_documentos|f021_id
FK_t0514_t112_1|dbo|t0514_pref_usu_gen_vtas|f0514_id_cia|dbo|t112_mc_listas_precios|f112_id_cia
FK_t0514_t112_1|dbo|t0514_pref_usu_gen_vtas|f0514_id_lista_precio1|dbo|t112_mc_listas_precios|f112_id
FK_t0514_t145_1|dbo|t0514_pref_usu_gen_vtas|f0514_id_concepto_venta|dbo|t145_mc_conceptos|f145_id
FK_t0514_t145_2|dbo|t0514_pref_usu_gen_vtas|f0514_id_concepto_obsequio|dbo|t145_mc_conceptos|f145_id
FK_t0514_t146_1|dbo|t0514_pref_usu_gen_vtas|f0514_id_cia|dbo|t146_mc_motivos|f146_id_cia
FK_t0514_t146_1|dbo|t0514_pref_usu_gen_vtas|f0514_id_concepto_venta|dbo|t146_mc_motivos|f146_id_concepto
FK_t0514_t146_1|dbo|t0514_pref_usu_gen_vtas|f0514_id_motivo_venta|dbo|t146_mc_motivos|f146_id
FK_t0514_t146_2|dbo|t0514_pref_usu_gen_vtas|f0514_id_cia|dbo|t146_mc_motivos|f146_id_cia
FK_t0514_t146_2|dbo|t0514_pref_usu_gen_vtas|f0514_id_concepto_obsequio|dbo|t146_mc_motivos|f146_id_concepto
FK_t0514_t146_2|dbo|t0514_pref_usu_gen_vtas|f0514_id_motivo_obsequio|dbo|t146_mc_motivos|f146_id
FK_t0514_t150_1|dbo|t0514_pref_usu_gen_vtas|f0514_rowid_bodega|dbo|t150_mc_bodegas|f150_rowid
FK_t0514_t201_1|dbo|t0514_pref_usu_gen_vtas|f0514_rowid_terc_cliente_def|dbo|t201_mm_clientes|f201_rowid_tercero
FK_t0514_t201_1|dbo|t0514_pref_usu_gen_vtas|f0514_id_suc_cliente_def|dbo|t201_mm_clientes|f201_id_sucursal
FK_t0514_t285_1|dbo|t0514_pref_usu_gen_vtas|f0514_id_cia|dbo|t285_co_centro_op|f285_id_cia
FK_t0514_t285_1|dbo|t0514_pref_usu_gen_vtas|f0514_id_co_docto|dbo|t285_co_centro_op|f285_id
FK_t0514_t552_1|dbo|t0514_pref_usu_gen_vtas|f0514_rowid_usuario|dbo|t552_ss_usuarios|f552_rowid
