TABLE_SCHEMA|TABLE_NAME|ORDINAL_POSITION|COLUMN_NAME|DATA_TYPE|CHARACTER_MAXIMUM_LENGTH|NUMERIC_PRECISION|NUMERIC_SCALE|IS_NULLABLE
dbo|w0696_tarea_min|8|c0696_notas|varchar|255|NULL|NULL|NO
dbo|w0696_tarea_min|9|c0696_fecha_creacion|datetime|NULL|NULL|NULL|NO
dbo|w0696_tarea_min|10|c0696_usuario_creacion|varchar|30|NULL|NULL|NO
dbo|w0696_tarea_min|11|c0696_fecha_actualizacion|datetime|NULL|NULL|NULL|NO
dbo|w0696_tarea_min|12|c0696_usuario_actualizacion|varchar|30|NULL|NULL|NO
dbo|w0697_fecha_vig_tarea_min|1|c0697_rowid|int|NULL|10|0|NO
dbo|w0697_fecha_vig_tarea_min|2|c0697_fecha|datetime|NULL|NULL|NULL|NO
dbo|w0697_fecha_vig_tarea_min|3|c0697_rowid_tarea_min|int|NULL|10|0|NO
dbo|w0697_fecha_vig_tarea_min|4|c0697_vlr_min|money|NULL|19|4|NO
dbo|w0697_fecha_vig_tarea_min|5|c0697_vlr_min_periodo|money|NULL|19|4|NO
dbo|w0697_fecha_vig_tarea_min|6|c0697_notas|varchar|255|NULL|NULL|NO
dbo|w0697_fecha_vig_tarea_min|7|c0697_fecha_creacion|datetime|NULL|NULL|NULL|NO
dbo|w0697_fecha_vig_tarea_min|8|c0697_usuario_creacion|varchar|30|NULL|NULL|NO
dbo|w0697_fecha_vig_tarea_min|9|c0697_fecha_actualizacion|datetime|NULL|NULL|NULL|NO
dbo|w0697_fecha_vig_tarea_min|10|c0697_usuario_actualizacion|varchar|30|NULL|NULL|NO
dbo|w0698_para_liq_rest|1|c0698_rowid|int|NULL|10|0|NO
dbo|w0698_para_liq_rest|2|c0698_id_cia|smallint|NULL|5|0|NO
dbo|w0698_para_liq_rest|3|c0698_valor_unitario|money|NULL|19|4|NO
dbo|w0698_para_liq_rest|4|c0698_cantidad|decimal|NULL|19|6|NO
dbo|w0698_para_liq_rest|5|c0698_tabla_en|tinyint|NULL|3|0|NO
dbo|w0698_para_liq_rest|6|c0698_rowid_concepto|int|NULL|10|0|NO
dbo|w0698_para_liq_rest|7|c0698_fecha_creacion|datetime|NULL|NULL|NULL|NO
dbo|w0698_para_liq_rest|8|c0698_usuario_creacion|varchar|30|NULL|NULL|NO
dbo|w0698_para_liq_rest|9|c0698_fecha_actualizacion|datetime|NULL|NULL|NULL|NO
dbo|w0698_para_liq_rest|10|c0698_usuario_actualizacion|varchar|30|NULL|NULL|NO
dbo|w0698_para_liq_rest|11|c0698_id|varchar|10|NULL|NULL|NO
dbo|w0699_rangos_rest|1|c0699_rowid|int|NULL|10|0|NO
dbo|w0699_rangos_rest|2|c0699_rowid_para_liq_rest|int|NULL|10|0|NO
dbo|w0699_rangos_rest|3|c0699_desde|decimal|NULL|19|6|NO
dbo|w0699_rangos_rest|4|c0699_hasta|decimal|NULL|19|6|NO
dbo|w0699_rangos_rest|5|c0699_porcentaje|decimal|NULL|19|6|NO
dbo|w0699_rangos_rest|6|c0699_fecha_creacion|datetime|NULL|NULL|NULL|NO
dbo|w0699_rangos_rest|7|c0699_usuario_creacion|varchar|30|NULL|NULL|NO
dbo|w0699_rangos_rest|8|c0699_fecha_actualizacion|datetime|NULL|NULL|NULL|NO
dbo|w0699_rangos_rest|9|c0699_usuario_actualizacion|varchar|30|NULL|NULL|NO
dbo|w0699_rangos_rest|10|c0699_valor|money|NULL|19|4|NO
dbo|w0699_rangos_rest|11|c0699_liquida_en|tinyint|NULL|3|0|NO
dbo|w0700_calculos_sector_publico|1|c0700_rowid|int|NULL|10|0|NO
dbo|w0700_calculos_sector_publico|2|c0700_id_cia|smallint|NULL|5|0|NO
dbo|w0700_calculos_sector_publico|3|c0700_rowid_tercero|int|NULL|10|0|NO
dbo|w0700_calculos_sector_publico|4|c0700_rowid_contrato|int|NULL|10|0|NO
dbo|w0700_calculos_sector_publico|5|c0700_rowid_concepto|int|NULL|10|0|NO
dbo|w0700_calculos_sector_publico|6|c0700_rowid_docto_nm|int|NULL|10|0|NO
dbo|w0700_calculos_sector_publico|7|c0700_rowid_movto|int|NULL|10|0|NO
dbo|w0700_calculos_sector_publico|8|c0700_id_modo|int|NULL|10|0|NO
dbo|w0700_calculos_sector_publico|9|c0700_ultimo_salario|decimal|NULL|28|9|NO
dbo|w0700_calculos_sector_publico|10|c0700_vlr_aux_transp|decimal|NULL|28|9|NO
dbo|w0700_calculos_sector_publico|11|c0700_rowid_alim|int|NULL|10|0|YES
dbo|w0700_calculos_sector_publico|12|c0700_mes_ini_alim|int|NULL|10|0|YES
dbo|w0700_calculos_sector_publico|13|c0700_mes_fin_alim|int|NULL|10|0|YES
dbo|w0700_calculos_sector_publico|14|c0700_fecha_ini_alim|datetime|NULL|NULL|NULL|YES
dbo|w0700_calculos_sector_publico|15|c0700_fecha_fin_alim|datetime|NULL|NULL|NULL|YES
dbo|w0700_calculos_sector_publico|16|c0700_vlr_alimentacion|decimal|NULL|28|9|NO
dbo|w0700_calculos_sector_publico|17|c0700_vlr_acum_alim|decimal|NULL|28|9|NO
dbo|w0700_calculos_sector_publico|18|c0700_ind_prom_alim|int|NULL|10|0|YES
dbo|w0700_calculos_sector_publico|19|c0700_rowid_extras|int|NULL|10|0|YES
dbo|w0700_calculos_sector_publico|20|c0700_mes_ini_extras|int|NULL|10|0|YES
dbo|w0700_calculos_sector_publico|21|c0700_mes_fin_extras|int|NULL|10|0|YES
dbo|w0700_calculos_sector_publico|22|c0700_fecha_ini_extras|datetime|NULL|NULL|NULL|YES
dbo|w0700_calculos_sector_publico|23|c0700_fecha_fin_extras|datetime|NULL|NULL|NULL|YES
dbo|w0700_calculos_sector_publico|24|c0700_vlr_extras|decimal|NULL|28|9|NO
dbo|w0700_calculos_sector_publico|25|c0700_vlr_acum_extras|decimal|NULL|28|9|NO
dbo|w0700_calculos_sector_publico|26|c0700_ind_prom_extras|int|NULL|10|0|YES
dbo|w0700_calculos_sector_publico|27|c0700_rowid_doce1|int|NULL|10|0|YES
dbo|w0700_calculos_sector_publico|28|c0700_mes_ini_doce1|int|NULL|10|0|YES
dbo|w0700_calculos_sector_publico|29|c0700_mes_fin_doce1|int|NULL|10|0|YES
dbo|w0700_calculos_sector_publico|30|c0700_fecha_ini_doce1|datetime|NULL|NULL|NULL|YES
dbo|w0700_calculos_sector_publico|31|c0700_fecha_fin_doce1|datetime|NULL|NULL|NULL|YES
dbo|w0700_calculos_sector_publico|32|c0700_pagos_doce1|int|NULL|10|0|YES
dbo|w0700_calculos_sector_publico|33|c0700_ind_prom_doce1|int|NULL|10|0|YES
dbo|w0700_calculos_sector_publico|34|c0700_vlr_doce1|decimal|NULL|28|9|NO
dbo|w0700_calculos_sector_publico|35|c0700_vlr_acum_doce1|decimal|NULL|28|9|NO
dbo|w0700_calculos_sector_publico|36|c0700_rowid_doce2|int|NULL|10|0|YES
dbo|w0700_calculos_sector_publico|37|c0700_mes_ini_doce2|int|NULL|10|0|YES
dbo|w0700_calculos_sector_publico|38|c0700_mes_fin_doce2|int|NULL|10|0|YES
dbo|w0700_calculos_sector_publico|39|c0700_fecha_ini_doce2|datetime|NULL|NULL|NULL|YES
dbo|w0700_calculos_sector_publico|40|c0700_fecha_fin_doce2|datetime|NULL|NULL|NULL|YES
dbo|w0700_calculos_sector_publico|41|c0700_pagos_doce2|int|NULL|10|0|YES
dbo|w0700_calculos_sector_publico|42|c0700_ind_prom_doce2|int|NULL|10|0|YES
dbo|w0700_calculos_sector_publico|43|c0700_vlr_doce2|decimal|NULL|28|9|NO
dbo|w0700_calculos_sector_publico|44|c0700_vlr_acum_doce2|decimal|NULL|28|9|NO
dbo|w0700_calculos_sector_publico|45|c0700_rowid_doce3|int|NULL|10|0|YES
dbo|w0700_calculos_sector_publico|46|c0700_mes_ini_doce3|int|NULL|10|0|YES
dbo|w0700_calculos_sector_publico|47|c0700_mes_fin_doce3|int|NULL|10|0|YES
dbo|w0700_calculos_sector_publico|48|c0700_fecha_ini_doce3|datetime|NULL|NULL|NULL|YES
dbo|w0700_calculos_sector_publico|49|c0700_fecha_fin_doce3|datetime|NULL|NULL|NULL|YES
dbo|w0700_calculos_sector_publico|50|c0700_pagos_doce3|int|NULL|10|0|YES
dbo|w0700_calculos_sector_publico|51|c0700_ind_prom_doce3|int|NULL|10|0|YES
dbo|w0700_calculos_sector_publico|52|c0700_vlr_doce3|decimal|NULL|28|9|NO
dbo|w0700_calculos_sector_publico|53|c0700_vlr_acum_doce3|decimal|NULL|28|9|NO
dbo|w0700_calculos_sector_publico|54|c0700_valor_acumulados|decimal|NULL|28|9|NO
dbo|w0700_calculos_sector_publico|55|c0700_dias_laborados|decimal|NULL|28|9|NO
dbo|w0700_calculos_sector_publico|56|c0700_fecha_liquidacion|datetime|NULL|NULL|NULL|NO
dbo|w0700_calculos_sector_publico|57|c0700_fecha_ingreso|datetime|NULL|NULL|NULL|NO
dbo|w0700_calculos_sector_publico|58|c0700_meses_comp_m75|int|NULL|10|0|NO
dbo|w0700_calculos_sector_publico|59|c0700_meses_comp_m75_dias|int|NULL|10|0|NO
dbo|w0700_calculos_sector_publico|60|c0700_meses_completos|int|NULL|10|0|NO
dbo|w0700_calculos_sector_publico|61|c0700_rowid_agr_top|int|NULL|10|0|NO
dbo|w0700_calculos_sector_publico|62|c0700_ind_lc|int|NULL|10|0|NO
dbo|w0700_calculos_sector_publico|63|c0700_ind_consolidacion|int|NULL|10|0|NO
dbo|w0701_gh01_idiomas|1|c0701_descripcion|varchar|200|NULL|NULL|NO
dbo|w0701_gh01_idiomas|2|c0701_notas|varchar|255|NULL|NULL|NO
dbo|w0701_gh01_idiomas|3|c0701_fecha_creacion|datetime|NULL|NULL|NULL|NO
dbo|w0701_gh01_idiomas|4|c0701_usuario_creacion|varchar|30|NULL|NULL|NO
dbo|w0701_gh01_idiomas|5|c0701_fecha_actualizacion|datetime|NULL|NULL|NULL|NO
dbo|w0701_gh01_idiomas|6|c0701_usuario_actualizacion|varchar|30|NULL|NULL|NO
dbo|w0701_gh01_idiomas|7|c0701_rowid|int|NULL|10|0|NO
dbo|w0702_gh01_nivel_academico|1|c0702_descripcion|varchar|200|NULL|NULL|NO
dbo|w0702_gh01_nivel_academico|2|c0702_notas|varchar|255|NULL|NULL|NO
dbo|w0702_gh01_nivel_academico|3|c0702_fecha_creacion|datetime|NULL|NULL|NULL|NO
dbo|w0702_gh01_nivel_academico|4|c0702_usuario_creacion|varchar|30|NULL|NULL|NO
dbo|w0702_gh01_nivel_academico|5|c0702_fecha_actualizacion|datetime|NULL|NULL|NULL|NO
dbo|w0702_gh01_nivel_academico|6|c0702_usuario_actualizacion|varchar|30|NULL|NULL|NO
dbo|w0702_gh01_nivel_academico|7|c0702_ind_equiv_dian|tinyint|NULL|3|0|NO
dbo|w0702_gh01_nivel_academico|8|c0702_rowid|int|NULL|10|0|NO
dbo|w0703_gh01_profesiones|1|c0703_id|varchar|20|NULL|NULL|NO
dbo|w0703_gh01_profesiones|2|c0703_descripcion|varchar|200|NULL|NULL|NO
dbo|w0703_gh01_profesiones|3|c0703_notas|varchar|255|NULL|NULL|NO
dbo|w0703_gh01_profesiones|4|c0703_fecha_creacion|datetime|NULL|NULL|NULL|NO
dbo|w0703_gh01_profesiones|5|c0703_usuario_creacion|varchar|30|NULL|NULL|NO
dbo|w0703_gh01_profesiones|6|c0703_fecha_actualizacion|datetime|NULL|NULL|NULL|NO
dbo|w0703_gh01_profesiones|7|c0703_usuario_actualizacion|varchar|30|NULL|NULL|NO
dbo|w0704_gh01_tarjecredito|1|c0704_descripcion|varchar|200|NULL|NULL|NO
dbo|w0704_gh01_tarjecredito|2|c0704_notas|varchar|255|NULL|NULL|NO
dbo|w0704_gh01_tarjecredito|3|c0704_fecha_creacion|datetime|NULL|NULL|NULL|NO
dbo|w0704_gh01_tarjecredito|4|c0704_usuario_creacion|varchar|30|NULL|NULL|NO
dbo|w0704_gh01_tarjecredito|5|c0704_fecha_actualizacion|datetime|NULL|NULL|NULL|NO
dbo|w0704_gh01_tarjecredito|6|c0704_usuario_actualizacion|varchar|30|NULL|NULL|NO
dbo|w0704_gh01_tarjecredito|7|c0704_rowid|int|NULL|10|0|NO
dbo|w0705_gh01_motivos_retiro|1|c0705_id|varchar|20|NULL|NULL|NO
dbo|w0705_gh01_motivos_retiro|2|c0705_descripcion|varchar|60|NULL|NULL|NO
dbo|w0705_gh01_motivos_retiro|3|c0705_notas|varchar|255|NULL|NULL|NO
dbo|w0705_gh01_motivos_retiro|4|c0705_fecha_creacion|datetime|NULL|NULL|NULL|NO
dbo|w0705_gh01_motivos_retiro|5|c0705_usuario_creacion|varchar|30|NULL|NULL|NO
dbo|w0705_gh01_motivos_retiro|6|c0705_fecha_actualizacion|datetime|NULL|NULL|NULL|NO
dbo|w0705_gh01_motivos_retiro|7|c0705_usuario_actualizacion|varchar|30|NULL|NULL|NO
dbo|w0706_gh01_tipos_vivienda|1|c0706_descripcion|varchar|200|NULL|NULL|NO
dbo|w0706_gh01_tipos_vivienda|2|c0706_notas|varchar|255|NULL|NULL|NO
dbo|w0706_gh01_tipos_vivienda|3|c0706_fecha_creacion|datetime|NULL|NULL|NULL|NO
dbo|w0706_gh01_tipos_vivienda|4|c0706_usuario_creacion|varchar|30|NULL|NULL|NO
dbo|w0706_gh01_tipos_vivienda|5|c0706_fecha_actualizacion|datetime|NULL|NULL|NULL|NO
dbo|w0706_gh01_tipos_vivienda|6|c0706_usuario_actualizacion|varchar|30|NULL|NULL|NO
dbo|w0706_gh01_tipos_vivienda|7|c0706_rowid|int|NULL|10|0|NO
dbo|w0707_gh01_tipos_vehiculo|1|c0707_descripcion|varchar|200|NULL|NULL|NO
dbo|w0707_gh01_tipos_vehiculo|2|c0707_notas|varchar|255|NULL|NULL|NO
dbo|w0707_gh01_tipos_vehiculo|3|c0707_fecha_creacion|datetime|NULL|NULL|NULL|NO
dbo|w0707_gh01_tipos_vehiculo|4|c0707_usuario_creacion|varchar|30|NULL|NULL|NO
dbo|w0707_gh01_tipos_vehiculo|5|c0707_fecha_actualizacion|datetime|NULL|NULL|NULL|NO
dbo|w0707_gh01_tipos_vehiculo|6|c0707_usuario_actualizacion|varchar|30|NULL|NULL|NO
dbo|w0707_gh01_tipos_vehiculo|7|c0707_rowid|int|NULL|10|0|NO
dbo|w0708_gh01_parentescos|1|c0708_descripcion|varchar|200|NULL|NULL|NO
dbo|w0708_gh01_parentescos|2|c0708_notas|varchar|255|NULL|NULL|NO
dbo|w0708_gh01_parentescos|3|c0708_fecha_creacion|datetime|NULL|NULL|NULL|NO
dbo|w0708_gh01_parentescos|4|c0708_usuario_creacion|varchar|30|NULL|NULL|NO
dbo|w0708_gh01_parentescos|5|c0708_fecha_actualizacion|datetime|NULL|NULL|NULL|NO
dbo|w0708_gh01_parentescos|6|c0708_usuario_actualizacion|varchar|30|NULL|NULL|NO
dbo|w0708_gh01_parentescos|7|c0708_rowid|int|NULL|10|0|NO
dbo|w0709_gh01_ocupaciones|1|c0709_descripcion|varchar|200|NULL|NULL|NO
dbo|w0709_gh01_ocupaciones|2|c0709_notas|varchar|255|NULL|NULL|NO
dbo|w0709_gh01_ocupaciones|3|c0709_fecha_creacion|datetime|NULL|NULL|NULL|NO
dbo|w0709_gh01_ocupaciones|4|c0709_usuario_creacion|varchar|30|NULL|NULL|NO
dbo|w0709_gh01_ocupaciones|5|c0709_fecha_actualizacion|datetime|NULL|NULL|NULL|NO
dbo|w0709_gh01_ocupaciones|6|c0709_usuario_actualizacion|varchar|30|NULL|NULL|NO
dbo|w0709_gh01_ocupaciones|7|c0709_rowid|int|NULL|10|0|NO
dbo|w0709_gh01_ocupaciones|8|c0709_referencia|varchar|120|NULL|NULL|NO
dbo|w0710_gh01_aficiones|1|c0710_descripcion|varchar|200|NULL|NULL|NO
dbo|w0710_gh01_aficiones|2|c0710_notas|varchar|255|NULL|NULL|NO
dbo|w0710_gh01_aficiones|3|c0710_fecha_creacion|datetime|NULL|NULL|NULL|NO
dbo|w0710_gh01_aficiones|4|c0710_usuario_creacion|varchar|30|NULL|NULL|NO
dbo|w0710_gh01_aficiones|5|c0710_fecha_actualizacion|datetime|NULL|NULL|NULL|NO
dbo|w0710_gh01_aficiones|6|c0710_usuario_actualizacion|varchar|30|NULL|NULL|NO
dbo|w0710_gh01_aficiones|7|c0710_rowid|int|NULL|10|0|NO
dbo|w0711_gh01_deportes|1|c0711_descripcion|varchar|200|NULL|NULL|NO
dbo|w0711_gh01_deportes|2|c0711_notas|varchar|255|NULL|NULL|NO
dbo|w0711_gh01_deportes|3|c0711_fecha_creacion|datetime|NULL|NULL|NULL|NO
dbo|w0711_gh01_deportes|4|c0711_usuario_creacion|varchar|30|NULL|NULL|NO
dbo|w0711_gh01_deportes|5|c0711_fecha_actualizacion|datetime|NULL|NULL|NULL|NO
dbo|w0711_gh01_deportes|6|c0711_usuario_actualizacion|varchar|30|NULL|NULL|NO
dbo|w0711_gh01_deportes|7|c0711_rowid|int|NULL|10|0|NO
dbo|w0712_gh01_ent_educativas|1|c0712_descripcion|varchar|200|NULL|NULL|NO
dbo|w0712_gh01_ent_educativas|2|c0712_notas|varchar|255|NULL|NULL|NO
dbo|w0712_gh01_ent_educativas|3|c0712_fecha_creacion|datetime|NULL|NULL|NULL|NO
dbo|w0712_gh01_ent_educativas|4|c0712_usuario_creacion|varchar|30|NULL|NULL|NO
dbo|w0712_gh01_ent_educativas|5|c0712_fecha_actualizacion|datetime|NULL|NULL|NULL|NO
dbo|w0712_gh01_ent_educativas|6|c0712_usuario_actualizacion|varchar|30|NULL|NULL|NO
dbo|w0712_gh01_ent_educativas|7|c0712_rowid|int|NULL|10|0|NO
dbo|w0713_tipos_cursos|1|c0713_descripcion|varchar|200|NULL|NULL|NO
dbo|w0713_tipos_cursos|2|c0713_notas|varchar|255|NULL|NULL|NO
dbo|w0713_tipos_cursos|3|c0713_fecha_creacion|datetime|NULL|NULL|NULL|NO
dbo|w0713_tipos_cursos|4|c0713_usuario_creacion|varchar|30|NULL|NULL|NO
dbo|w0713_tipos_cursos|5|c0713_fecha_actualizacion|datetime|NULL|NULL|NULL|NO
dbo|w0713_tipos_cursos|6|c0713_usuario_actualizacion|varchar|30|NULL|NULL|NO
dbo|w0713_tipos_cursos|7|c0713_rowid|int|NULL|10|0|NO
dbo|w0714_cursos|1|c0714_descripcion|varchar|200|NULL|NULL|NO
dbo|w0714_cursos|2|c0714_notas|varchar|255|NULL|NULL|NO
dbo|w0714_cursos|3|c0714_fecha_creacion|datetime|NULL|NULL|NULL|NO
dbo|w0714_cursos|4|c0714_usuario_creacion|varchar|30|NULL|NULL|NO
dbo|w0714_cursos|5|c0714_fecha_actualizacion|datetime|NULL|NULL|NULL|NO
dbo|w0714_cursos|6|c0714_usuario_actualizacion|varchar|30|NULL|NULL|NO
dbo|w0714_cursos|7|c0714_rowid_tipo_curso|int|NULL|10|0|NO
dbo|w0714_cursos|8|c0714_rowid|int|NULL|10|0|NO
dbo|w0715_sectores_economicos|1|c0715_rowid|int|NULL|10|0|NO
dbo|w0715_sectores_economicos|2|c0715_descripcion|varchar|200|NULL|NULL|NO
dbo|w0715_sectores_economicos|3|c0715_notas|varchar|1000|NULL|NULL|NO
dbo|w0715_sectores_economicos|4|c0715_fecha_creacion|datetime|NULL|NULL|NULL|NO
dbo|w0715_sectores_economicos|5|c0715_usuario_creacion|varchar|30|NULL|NULL|NO
dbo|w0715_sectores_economicos|6|c0715_fecha_actualizacion|datetime|NULL|NULL|NULL|NO
dbo|w0715_sectores_economicos|7|c0715_usuario_actualizacion|varchar|30|NULL|NULL|NO
dbo|w0716_parametros_gp_cia|1|c0716_rowid|int|NULL|10|0|NO
dbo|w0716_parametros_gp_cia|2|c0716_id_cia|smallint|NULL|5|0|NO
dbo|w0716_parametros_gp_cia|3|c0716_rowid_terc_aprueba_req|int|NULL|10|0|YES
dbo|w0716_parametros_gp_cia|4|c0716_rowid_terc_autoriz_req|int|NULL|10|0|YES
dbo|w0716_parametros_gp_cia|5|c0716_asunto_mens_aprue_req|varchar|500|NULL|NULL|NO
dbo|w0716_parametros_gp_cia|6|c0716_asunto_mens_autor_req|varchar|500|NULL|NULL|NO
dbo|w0716_parametros_gp_cia|7|c0716_notas|varchar|1000|NULL|NULL|NO
dbo|w0716_parametros_gp_cia|8|c0716_fecha_creacion|datetime|NULL|NULL|NULL|NO
dbo|w0716_parametros_gp_cia|9|c0716_usuario_creacion|varchar|30|NULL|NULL|NO
dbo|w0716_parametros_gp_cia|10|c0716_fecha_actualizacion|datetime|NULL|NULL|NULL|NO
dbo|w0716_parametros_gp_cia|11|c0716_usuario_actualizacion|varchar|30|NULL|NULL|NO
dbo|w0716_parametros_gp_cia|12|c0716_correo_cuenta_envio|varchar|50|NULL|NULL|YES
dbo|w0716_parametros_gp_cia|13|c0716_correo_clave|varchar|50|NULL|NULL|YES
dbo|w0716_parametros_gp_cia|14|c0716_correo_servidor_envio|varchar|50|NULL|NULL|YES
dbo|w0716_parametros_gp_cia|15|c0716_correo_puerto|smallint|NULL|5|0|YES
dbo|w0716_parametros_gp_cia|16|c0716_ind_correo_ssl|smallint|NULL|5|0|YES
dbo|w0716_parametros_gp_cia|17|c0716_ind_correo_tls|smallint|NULL|5|0|YES
dbo|w0716_parametros_gp_cia|18|c0716_ind_correo_auth|smallint|NULL|5|0|YES
dbo|w0716_parametros_gp_cia|19|c0716_cant_correo_envio_min|int|NULL|10|0|NO
dbo|w0716_parametros_gp_cia|20|c0716_ind_correo_datos_nm|tinyint|NULL|3|0|NO
dbo|w0716_parametros_gp_cia|21|c0716_id_fmto_evaluac_desemp|varchar|20|NULL|NULL|YES
dbo|w0716_parametros_gp_cia|22|c0716_id_fmto_hoja_vida|varchar|20|NULL|NULL|YES
dbo|w0716_parametros_gp_cia|23|c0716_rowid_terc_respon_req|int|NULL|10|0|YES
dbo|w0716_parametros_gp_cia|24|c0716_asunto_mensj_respon_req|varchar|500|NULL|NULL|NO
dbo|w0716_parametros_gp_cia|25|c0716_ind_labor_aprueba_req|tinyint|NULL|3|0|NO
dbo|w0716_parametros_gp_cia|26|c0716_ind_labor_verific_req|tinyint|NULL|3|0|NO
dbo|w0716_parametros_gp_cia|27|c0716_rowid_contra_respon_req|int|NULL|10|0|YES
dbo|w0720_gh02_empleados_vivienda|1|c0720_rowid|int|NULL|10|0|NO
dbo|w0720_gh02_empleados_vivienda|2|c0720_rowid_empleado|int|NULL|10|0|NO
dbo|w0720_gh02_empleados_vivienda|3|c0720_direccion|varchar|60|NULL|NULL|YES
dbo|w0720_gh02_empleados_vivienda|4|c0720_id_pais|char|3|NULL|NULL|YES
dbo|w0720_gh02_empleados_vivienda|5|c0720_id_dpto|char|2|NULL|NULL|YES
dbo|w0720_gh02_empleados_vivienda|6|c0720_id_ciudad|char|3|NULL|NULL|YES
dbo|w0720_gh02_empleados_vivienda|7|c0720_telefono|varchar|20|NULL|NULL|YES
dbo|w0720_gh02_empleados_vivienda|8|c0720_ind_vivienda|tinyint|NULL|3|0|NO
dbo|w0720_gh02_empleados_vivienda|9|c0720_escritura|varchar|60|NULL|NULL|NO
dbo|w0720_gh02_empleados_vivienda|10|c0720_valor_vivienda|money|NULL|19|4|NO
dbo|w0720_gh02_empleados_vivienda|11|c0720_valor_deuda|money|NULL|19|4|NO
dbo|w0720_gh02_empleados_vivienda|12|c0720_valor_cuota|money|NULL|19|4|NO
dbo|w0720_gh02_empleados_vivienda|13|c0720_id_banco|char|10|NULL|NULL|YES
dbo|w0720_gh02_empleados_vivienda|14|c0720_fecha_escritura|datetime|NULL|NULL|NULL|YES
dbo|w0720_gh02_empleados_vivienda|15|c0720_notas|varchar|255|NULL|NULL|NO
dbo|w0720_gh02_empleados_vivienda|16|c0720_fecha_creacion|datetime|NULL|NULL|NULL|NO
dbo|w0720_gh02_empleados_vivienda|17|c0720_usuario_creacion|varchar|30|NULL|NULL|NO
dbo|w0720_gh02_empleados_vivienda|18|c0720_fecha_actualizacion|datetime|NULL|NULL|NULL|NO
dbo|w0720_gh02_empleados_vivienda|19|c0720_usuario_actualizacion|varchar|30|NULL|NULL|NO
dbo|w0720_gh02_empleados_vivienda|20|c0720_rowid_tipos_vivienda|int|NULL|10|0|NO
dbo|w0721_gh02_empl_vehiculos|1|c0721_rowid|int|NULL|10|0|NO
dbo|w0721_gh02_empl_vehiculos|2|c0721_rowid_empleado|int|NULL|10|0|NO
dbo|w0721_gh02_empl_vehiculos|3|c0721_marca|varchar|60|NULL|NULL|YES
dbo|w0721_gh02_empl_vehiculos|4|c0721_linea|varchar|20|NULL|NULL|YES
dbo|w0721_gh02_empl_vehiculos|5|c0721_placa|varchar|20|NULL|NULL|YES
dbo|w0721_gh02_empl_vehiculos|6|c0721_cilindraje|varchar|20|NULL|NULL|YES
dbo|w0721_gh02_empl_vehiculos|7|c0721_ind_servicio|tinyint|NULL|3|0|NO
dbo|w0721_gh02_empl_vehiculos|8|c0721_soat|varchar|40|NULL|NULL|YES
dbo|w0721_gh02_empl_vehiculos|9|c0721_soat_aseguradora|varchar|40|NULL|NULL|YES
dbo|w0721_gh02_empl_vehiculos|10|c0721_soat_fecha|datetime|NULL|NULL|NULL|YES
dbo|w0721_gh02_empl_vehiculos|11|c0721_aseguradora|varchar|40|NULL|NULL|YES
dbo|w0721_gh02_empl_vehiculos|12|c0721_aseguradora_fecha|datetime|NULL|NULL|NULL|YES
dbo|w0721_gh02_empl_vehiculos|13|c0721_modelo|varchar|20|NULL|NULL|YES
dbo|w0721_gh02_empl_vehiculos|14|c0721_valor_vehiculo|money|NULL|19|4|NO
dbo|w0721_gh02_empl_vehiculos|15|c0721_valor_deuda|money|NULL|19|4|NO
dbo|w0721_gh02_empl_vehiculos|16|c0721_valor_cuota|money|NULL|19|4|NO
dbo|w0721_gh02_empl_vehiculos|17|c0721_id_banco|char|10|NULL|NULL|YES
dbo|w0721_gh02_empl_vehiculos|18|c0721_fecha_compra|datetime|NULL|NULL|NULL|NO
dbo|w0721_gh02_empl_vehiculos|19|c0721_notas|varchar|255|NULL|NULL|NO
dbo|w0721_gh02_empl_vehiculos|20|c0721_fecha_creacion|datetime|NULL|NULL|NULL|NO
dbo|w0721_gh02_empl_vehiculos|21|c0721_usuario_creacion|varchar|30|NULL|NULL|NO
dbo|w0721_gh02_empl_vehiculos|22|c0721_fecha_actualizacion|datetime|NULL|NULL|NULL|NO
dbo|w0721_gh02_empl_vehiculos|23|c0721_usuario_actualizacion|varchar|30|NULL|NULL|NO
dbo|w0721_gh02_empl_vehiculos|24|c0721_rowid_tipos_vehiculo|int|NULL|10|0|NO
dbo|w0722_gh02_empl_cuentas|1|c0722_rowid|int|NULL|10|0|NO
dbo|w0722_gh02_empl_cuentas|2|c0722_rowid_empleado|int|NULL|10|0|NO
dbo|w0722_gh02_empl_cuentas|3|c0722_id_banco|char|10|NULL|NULL|NO
dbo|w0722_gh02_empl_cuentas|4|c0722_ind_tipo_cta|tinyint|NULL|3|0|NO
dbo|w0722_gh02_empl_cuentas|5|c0722_nro_cta|varchar|40|NULL|NULL|NO
dbo|w0722_gh02_empl_cuentas|6|c0722_fecha_apertura|datetime|NULL|NULL|NULL|YES
dbo|w0722_gh02_empl_cuentas|7|c0722_id_pais|char|3|NULL|NULL|YES
dbo|w0722_gh02_empl_cuentas|8|c0722_id_dpto|char|2|NULL|NULL|YES
dbo|w0722_gh02_empl_cuentas|9|c0722_id_ciudad|char|3|NULL|NULL|YES
dbo|w0722_gh02_empl_cuentas|10|c0722_porc_consignacion|decimal|NULL|9|4|NO
